frame_id,timestamp_sec,class,x1,y1,x2,y2,confidence
127,4.2,car,1524,803,1662,918,0.7738
127,4.2,car,1288,670,1411,756,0.5825
127,4.2,car,1701,544,1755,591,0.4603
127,4.2,person,1136,1027,1202,1080,0.4017
127,4.2,motorcycle,832,810,903,894,0.4011
128,4.233,car,1528,793,1663,909,0.8471
128,4.233,car,1298,667,1419,750,0.5571
128,4.233,person,1145,1019,1224,1079,0.5453
128,4.233,motorcycle,1378,732,1425,803,0.5036
128,4.233,motorcycle,1065,665,1110,732,0.477
128,4.233,motorcycle,845,812,913,891,0.4507
129,4.267,car,1531,789,1665,903,0.8141
129,4.267,motorcycle,1070,663,1115,730,0.6668
129,4.267,person,464,969,529,1075,0.4992
129,4.267,motorcycle,855,810,921,888,0.4742
129,4.267,car,1305,667,1402,743,0.4431
130,4.3,car,1534,783,1665,895,0.8734
130,4.3,person,1165,1001,1237,1080,0.6784
130,4.3,motorcycle,1076,661,1121,728,0.5148
130,4.3,motorcycle,866,812,932,881,0.4776
131,4.333,car,1536,780,1667,887,0.8824
131,4.333,person,1174,992,1243,1080,0.6869
131,4.333,motorcycle,875,795,944,875,0.563
131,4.333,car,1318,654,1433,735,0.4797
131,4.333,motorcycle,1387,732,1433,793,0.4574
132,4.367,car,1540,774,1665,882,0.8044
132,4.367,person,1185,982,1263,1080,0.767
132,4.367,motorcycle,1088,659,1131,721,0.5527
132,4.367,car,1700,539,1745,577,0.5372
132,4.367,person,515,949,582,1068,0.4764
132,4.367,motorcycle,888,776,950,872,0.465
132,4.367,car,1747,510,1793,559,0.4074
132,4.367,car,1325,651,1437,732,0.4064
133,4.4,car,1546,768,1670,874,0.7756
133,4.4,motorcycle,1095,659,1137,720,0.6667
133,4.4,car,1389,996,1600,1079,0.5827
133,4.4,person,1193,973,1271,1080,0.5475
133,4.4,motorcycle,897,808,960,868,0.5243
133,4.4,car,1332,643,1440,724,0.4637
133,4.4,motorcycle,1393,715,1440,784,0.44
133,4.4,car,1699,540,1748,581,0.4347
133,4.4,person,539,940,600,1034,0.4088
134,4.433,car,1549,765,1668,866,0.6772
134,4.433,person,1202,965,1275,1080,0.4855
134,4.433,car,1337,643,1441,722,0.4821
134,4.433,car,1698,539,1741,575,0.4784
134,4.433,motorcycle,905,793,968,863,0.4757
134,4.433,motorcycle,1396,713,1442,782,0.4658
134,4.433,person,1203,966,1258,1072,0.4518
134,4.433,person,565,933,616,1012,0.4418
134,4.433,car,1420,992,1604,1080,0.4296
134,4.433,car,1747,507,1786,558,0.4029
135,4.467,car,1550,762,1671,862,0.7881
135,4.467,car,1420,982,1610,1079,0.6837
135,4.467,person,1211,956,1287,1079,0.6111
135,4.467,motorcycle,915,800,979,862,0.5987
135,4.467,car,1344,641,1448,719,0.5931
135,4.467,motorcycle,1105,656,1146,717,0.5336
135,4.467,car,1698,538,1741,574,0.5284
135,4.467,motorcycle,1399,708,1443,780,0.489
135,4.467,car,1747,508,1786,559,0.4483
135,4.467,person,586,927,635,1003,0.4318
136,4.5,car,1424,972,1615,1079,0.6945
136,4.5,car,1348,635,1456,712,0.6345
136,4.5,car,1553,759,1670,856,0.627
136,4.5,person,1222,948,1288,1075,0.5698
136,4.5,motorcycle,926,797,986,856,0.5579
136,4.5,motorcycle,1111,656,1151,713,0.5454
136,4.5,car,1698,538,1742,575,0.5186
136,4.5,person,592,919,654,1019,0.5182
136,4.5,motorcycle,1402,708,1447,777,0.5013
136,4.5,person,604,920,652,1008,0.4695
136,4.5,motorcycle,925,767,986,855,0.4323
137,4.533,car,1431,959,1617,1079,0.829
137,4.533,car,1556,751,1672,850,0.6822
137,4.533,car,1355,635,1460,711,0.5822
137,4.533,motorcycle,1405,706,1448,769,0.5397
137,4.533,car,1698,538,1744,574,0.5041
137,4.533,person,1233,941,1298,1035,0.4612
138,4.567,car,1440,948,1621,1079,0.8735
138,4.567,car,1559,746,1674,845,0.7453
138,4.567,car,1360,633,1465,707,0.6279
138,4.567,motorcycle,944,772,1005,847,0.5282
138,4.567,car,1698,538,1743,572,0.5095
138,4.567,motorcycle,1406,703,1450,768,0.5016
138,4.567,car,1558,706,1676,844,0.4729
138,4.567,motorcycle,1239,997,1319,1076,0.4633
138,4.567,person,1239,937,1312,1034,0.4512
139,4.6,car,1444,937,1625,1080,0.8587
139,4.6,car,1560,739,1678,838,0.7979
139,4.6,car,1366,634,1469,706,0.6902
139,4.6,car,1696,537,1741,572,0.5336
139,4.6,motorcycle,1409,703,1452,766,0.5172
139,4.6,motorcycle,1251,996,1327,1069,0.4704
139,4.6,person,1246,928,1319,1043,0.4673
139,4.6,motorcycle,952,762,1011,841,0.465
140,4.633,car,1451,925,1630,1076,0.839
140,4.633,car,1564,728,1675,834,0.733
140,4.633,car,1372,630,1471,704,0.6936
140,4.633,motorcycle,1412,702,1453,760,0.5666
140,4.633,car,1696,535,1741,571,0.5096
140,4.633,motorcycle,963,754,1016,840,0.4677
140,4.633,motorcycle,1257,979,1333,1058,0.4583
140,4.633,car,1744,506,1783,549,0.4459
140,4.633,motorcycle,1131,648,1172,706,0.4294
141,4.667,car,1456,915,1632,1075,0.8084
141,4.667,car,1565,717,1679,828,0.7591
141,4.667,car,1377,627,1477,700,0.6206
141,4.667,motorcycle,970,763,1027,838,0.6136
141,4.667,motorcycle,1414,698,1457,757,0.5752
141,4.667,motorcycle,1264,975,1339,1050,0.5317
141,4.667,car,1696,535,1743,572,0.4947
141,4.667,motorcycle,1135,645,1175,704,0.4924
142,4.7,car,1464,908,1634,1065,0.7958
142,4.7,car,1568,723,1677,821,0.7898
142,4.7,car,1696,533,1742,571,0.5732
142,4.7,motorcycle,1270,968,1342,1042,0.5636
142,4.7,motorcycle,1418,697,1459,753,0.5629
142,4.7,motorcycle,977,776,1033,832,0.5398
142,4.7,car,1382,624,1483,697,0.5057
142,4.7,motorcycle,1140,637,1177,701,0.4478
142,4.7,person,1270,907,1326,994,0.428
143,4.733,car,1569,720,1679,816,0.8416
143,4.733,car,1469,897,1636,1054,0.8305
143,4.733,motorcycle,1419,693,1463,753,0.5564
143,4.733,car,1387,623,1487,691,0.5458
143,4.733,car,1695,533,1743,570,0.5223
143,4.733,motorcycle,986,761,1041,827,0.4739
143,4.733,person,1276,902,1338,993,0.4294
143,4.733,motorcycle,1279,962,1348,1035,0.4106
144,4.767,car,1477,889,1638,1042,0.8283
144,4.767,car,1570,716,1680,813,0.7448
144,4.767,car,1393,622,1489,688,0.5771
144,4.767,car,1693,533,1744,571,0.5462
144,4.767,motorcycle,1147,639,1185,697,0.5155
144,4.767,motorcycle,995,759,1051,825,0.4873
144,4.767,motorcycle,1284,954,1351,1024,0.4616
144,4.767,motorcycle,1421,689,1466,748,0.4176
144,4.767,person,1282,895,1342,974,0.4145
145,4.8,car,1483,880,1639,1031,0.8423
145,4.8,car,1571,717,1681,810,0.7113
145,4.8,car,1693,532,1745,571,0.5394
145,4.8,car,1397,623,1474,685,0.5141
145,4.8,motorcycle,1292,947,1360,1017,0.4589
145,4.8,person,1287,887,1350,974,0.4321
145,4.8,motorcycle,1002,745,1056,822,0.4148
145,4.8,motorcycle,1425,686,1468,744,0.4085
146,4.833,car,1487,871,1644,1018,0.8321
146,4.833,car,1573,714,1680,803,0.7172
146,4.833,car,1403,618,1494,682,0.4983
146,4.833,person,1294,882,1356,1000,0.4903
146,4.833,car,1693,531,1742,568,0.463
146,4.833,motorcycle,1428,684,1470,741,0.4616
146,4.833,motorcycle,745,897,841,976,0.4574
146,4.833,motorcycle,1010,765,1062,818,0.4182
147,4.867,car,1491,863,1646,1006,0.8427
147,4.867,car,1574,712,1681,795,0.8346
147,4.867,motorcycle,1019,732,1071,815,0.5686
147,4.867,car,1406,610,1494,678,0.4907
147,4.867,person,1302,876,1366,999,0.4644
147,4.867,motorcycle,1306,933,1370,1000,0.4637
147,4.867,motorcycle,1303,892,1371,999,0.4543
147,4.867,car,1693,531,1743,568,0.4342
147,4.867,motorcycle,1431,683,1472,739,0.4096
148,4.9,car,1498,855,1645,995,0.8029
148,4.9,car,1576,708,1680,792,0.7801
148,4.9,motorcycle,1309,920,1377,994,0.5442
148,4.9,motorcycle,1024,764,1077,811,0.4929
149,4.933,car,1501,848,1648,985,0.8163
149,4.933,car,1578,704,1680,789,0.8045
149,4.933,car,1416,605,1508,672,0.5524
149,4.933,motorcycle,1434,677,1474,732,0.5024
149,4.933,motorcycle,779,859,875,961,0.4541
149,4.933,car,1692,530,1741,566,0.4537
150,4.967,car,1506,836,1651,972,0.8295
150,4.967,car,1579,701,1681,785,0.8078
150,4.967,car,1421,603,1511,672,0.6782
150,4.967,motorcycle,1434,673,1477,732,0.5781
150,4.967,person,1042,719,1088,800,0.5722
150,4.967,car,1692,529,1738,564,0.5569
150,4.967,person,1319,859,1383,980,0.5384
150,4.967,motorcycle,1321,902,1387,981,0.5213
150,4.967,motorcycle,1041,726,1088,803,0.4172
151,5.0,car,1509,828,1651,964,0.8548
151,5.0,car,1581,699,1681,778,0.8452
151,5.0,car,1692,529,1741,565,0.6466
151,5.0,motorcycle,1437,667,1478,729,0.6105
151,5.0,car,1425,600,1515,667,0.5831
151,5.0,motorcycle,1326,905,1390,971,0.4585
151,5.0,person,1326,853,1386,966,0.4263
151,5.0,person,1049,718,1096,798,0.4128
152,5.033,car,1584,696,1682,774,0.8672
152,5.033,car,1511,819,1654,956,0.8212
152,5.033,car,1691,529,1743,564,0.5955
152,5.033,car,1430,603,1517,666,0.5385
152,5.033,motorcycle,816,851,910,940,0.4634
152,5.033,motorcycle,1441,668,1477,726,0.4386
153,5.067,car,1517,817,1655,946,0.8416
153,5.067,car,1587,693,1681,769,0.8165
153,5.067,motorcycle,1444,668,1481,724,0.5209
153,5.067,car,1432,601,1519,658,0.5083
153,5.067,car,1247,1019,1419,1080,0.4993
153,5.067,car,1690,528,1742,563,0.4751
153,5.067,motorcycle,1062,718,1111,795,0.4595
154,5.1,car,1522,810,1657,937,0.8301
154,5.1,car,1588,690,1682,766,0.7421
154,5.1,car,1439,599,1522,656,0.6248
154,5.1,car,1249,1006,1432,1080,0.5853
154,5.1,motorcycle,1069,712,1116,790,0.5223
154,5.1,car,1738,507,1774,546,0.459
154,5.1,car,1690,528,1738,560,0.4576
154,5.1,motorcycle,843,851,933,930,0.4198
154,5.1,motorcycle,1345,888,1402,953,0.4187
154,5.1,motorcycle,1340,846,1401,952,0.4011
155,5.133,car,1523,805,1658,929,0.7874
155,5.133,car,1590,686,1680,763,0.7792
155,5.133,car,1255,995,1440,1080,0.6632
155,5.133,car,1442,600,1523,654,0.5365
155,5.133,motorcycle,1350,877,1409,947,0.5152
155,5.133,motorcycle,1346,845,1409,946,0.4748
155,5.133,car,1690,528,1738,561,0.4703
155,5.133,motorcycle,1076,722,1125,788,0.4379
155,5.133,motorcycle,855,861,939,925,0.4372
155,5.133,motorcycle,1450,657,1488,717,0.4324
155,5.133,motorcycle,856,813,941,924,0.4008
156,5.167,car,1528,802,1659,920,0.8444
156,5.167,car,1593,683,1677,758,0.7992
156,5.167,car,1263,984,1447,1080,0.7474
156,5.167,car,1447,598,1527,652,0.6826
156,5.167,motorcycle,1450,654,1488,714,0.4887
156,5.167,car,1690,527,1739,563,0.4403
157,5.2,car,1532,792,1659,912,0.8524
157,5.2,car,1271,972,1455,1080,0.8192
157,5.2,car,1594,680,1679,755,0.8101
157,5.2,car,1452,594,1528,651,0.6414
157,5.2,motorcycle,1453,651,1491,713,0.5878
157,5.2,motorcycle,1087,707,1135,783,0.4725
157,5.2,motorcycle,1358,865,1416,935,0.4146
158,5.233,car,1537,789,1662,905,0.8747
158,5.233,car,1595,677,1679,752,0.7951
158,5.233,car,1281,963,1464,1080,0.7506
158,5.233,car,1454,595,1531,648,0.644
158,5.233,motorcycle,1453,651,1492,709,0.5556
158,5.233,motorcycle,1094,722,1140,778,0.4876
158,5.233,motorcycle,1362,869,1420,930,0.4532
158,5.233,motorcycle,1361,829,1421,929,0.41
158,5.233,motorcycle,888,851,961,908,0.4077
159,5.267,car,1541,783,1662,897,0.8975
159,5.267,car,1290,955,1471,1080,0.843
159,5.267,car,1595,673,1684,747,0.7209
159,5.267,car,1458,591,1535,647,0.5447
159,5.267,motorcycle,1364,843,1424,920,0.4805
159,5.267,motorcycle,900,846,979,905,0.4489
159,5.267,motorcycle,1102,711,1149,775,0.4251
160,5.3,car,1543,778,1662,886,0.8555
160,5.3,car,1304,942,1474,1079,0.8452
160,5.3,car,1596,670,1685,744,0.7131
160,5.3,car,1460,591,1537,645,0.5604
160,5.3,motorcycle,1370,859,1427,917,0.5328
160,5.3,motorcycle,1109,712,1153,769,0.4745
160,5.3,motorcycle,910,806,987,899,0.4244
161,5.333,car,1312,932,1481,1077,0.853
161,5.333,car,1546,773,1664,881,0.8191
161,5.333,car,1596,668,1686,741,0.6897
161,5.333,car,1465,589,1541,643,0.6714
161,5.333,motorcycle,1375,847,1426,912,0.5466
161,5.333,motorcycle,920,812,993,890,0.4492
161,5.333,car,1688,523,1736,554,0.4439
162,5.367,car,1322,923,1488,1076,0.8726
162,5.367,car,1547,767,1664,874,0.8185
162,5.367,car,1596,666,1686,738,0.7834
162,5.367,car,1469,585,1544,639,0.5674
162,5.367,motorcycle,1378,840,1432,905,0.5536
162,5.367,motorcycle,1120,693,1165,765,0.5419
162,5.367,motorcycle,1378,804,1433,905,0.4916
162,5.367,motorcycle,930,803,1006,888,0.4665
162,5.367,car,1689,523,1733,554,0.4104
163,5.4,car,1333,916,1494,1064,0.8668
163,5.4,car,1549,762,1664,868,0.8524
163,5.4,car,1596,663,1686,733,0.8083
163,5.4,motorcycle,1129,698,1172,762,0.5935
163,5.4,car,1473,581,1548,636,0.581
163,5.4,motorcycle,1383,835,1436,902,0.5409
163,5.4,motorcycle,939,806,1014,880,0.5327
163,5.4,motorcycle,1382,800,1436,899,0.4672
163,5.4,car,1689,523,1729,552,0.419
164,5.433,car,1342,907,1500,1052,0.8799
164,5.433,car,1551,757,1668,861,0.8567
164,5.433,car,1596,660,1684,730,0.7311
164,5.433,car,1476,578,1553,634,0.5921
164,5.433,motorcycle,1384,832,1438,897,0.4978
164,5.433,motorcycle,1131,707,1176,761,0.4976
164,5.433,motorcycle,953,802,1025,876,0.4332
164,5.433,car,1689,522,1730,551,0.4143
165,5.467,car,1554,754,1667,854,0.8093
165,5.467,car,1596,657,1684,727,0.7952
165,5.467,car,1349,893,1506,1040,0.7946
165,5.467,car,1478,580,1555,633,0.7418
165,5.467,motorcycle,961,805,1031,873,0.4603
165,5.467,motorcycle,961,775,1032,872,0.4529
166,5.5,car,1559,747,1666,849,0.873
166,5.5,car,1358,889,1512,1030,0.8238
166,5.5,car,1599,654,1684,721,0.7828
166,5.5,car,1479,576,1557,632,0.6747
166,5.5,motorcycle,1143,691,1187,755,0.5083
166,5.5,motorcycle,1393,800,1444,886,0.5059
166,5.5,motorcycle,970,798,1039,866,0.434
167,5.533,car,1560,745,1667,841,0.846
167,5.533,car,1365,877,1518,1017,0.7809
167,5.533,car,1601,652,1685,720,0.7804
167,5.533,car,1482,576,1557,630,0.7106
167,5.533,motorcycle,1150,687,1190,753,0.5379
167,5.533,person,1394,778,1446,875,0.4501
167,5.533,person,1153,684,1189,750,0.4068
167,5.533,motorcycle,977,791,1048,864,0.4064
168,5.567,car,1563,739,1669,836,0.813
168,5.567,car,1603,650,1685,716,0.7219
168,5.567,car,1487,575,1559,626,0.6966
168,5.567,car,1376,869,1524,1006,0.6944
168,5.567,motorcycle,988,797,1055,858,0.4746
168,5.567,motorcycle,1156,691,1197,750,0.4487
168,5.567,motorcycle,1401,777,1450,870,0.4443
169,5.6,car,1564,734,1671,829,0.8115
169,5.6,car,1382,865,1528,996,0.7591
169,5.6,car,1605,648,1686,712,0.744
169,5.6,car,1489,576,1557,623,0.6469
169,5.6,motorcycle,996,799,1061,855,0.4981
169,5.6,motorcycle,1163,677,1201,745,0.4708
169,5.6,motorcycle,1404,794,1449,868,0.4229
170,5.633,car,1568,731,1669,823,0.8814
170,5.633,car,1606,647,1687,709,0.698
170,5.633,car,1394,860,1533,986,0.6641
170,5.633,car,1493,573,1562,622,0.619
170,5.633,motorcycle,1469,626,1513,682,0.5254
170,5.633,motorcycle,1005,790,1070,851,0.4521
170,5.633,motorcycle,1166,676,1207,745,0.4288
171,5.667,car,1570,730,1670,817,0.8662
171,5.667,car,1398,849,1536,976,0.718
171,5.667,car,1607,645,1687,706,0.6939
171,5.667,car,1497,571,1564,619,0.6236
171,5.667,person,1409,765,1460,859,0.4965
171,5.667,motorcycle,1470,625,1513,681,0.4962
171,5.667,motorcycle,1013,752,1077,844,0.4761
171,5.667,motorcycle,1014,790,1076,846,0.42
172,5.7,car,1571,729,1668,812,0.8238
172,5.7,car,1404,844,1541,966,0.7373
172,5.7,car,1608,643,1688,703,0.6434
172,5.7,motorcycle,1473,622,1513,680,0.5291
172,5.7,car,1501,569,1566,616,0.5133
172,5.7,motorcycle,1020,765,1086,840,0.4484
173,5.733,car,1571,721,1670,807,0.8104
173,5.733,car,1610,641,1686,700,0.7132
173,5.733,car,1410,805,1547,958,0.5098
173,5.733,person,1414,757,1466,850,0.4756
173,5.733,car,1504,565,1571,615,0.4712
173,5.733,motorcycle,1183,670,1223,735,0.4564
173,5.733,motorcycle,1476,625,1514,677,0.4241
174,5.767,car,1571,717,1671,802,0.7887
174,5.767,car,1610,637,1686,697,0.7218
174,5.767,car,1418,831,1551,948,0.7187
174,5.767,car,1506,566,1572,612,0.6269
174,5.767,person,1189,666,1226,733,0.4344
174,5.767,motorcycle,1188,667,1227,733,0.4124
175,5.8,car,1574,709,1672,796,0.8254
175,5.8,car,1508,563,1574,611,0.6571
175,5.8,car,1611,633,1688,696,0.656
175,5.8,car,1423,822,1553,939,0.6026
175,5.8,motorcycle,1421,752,1469,842,0.4368
176,5.833,car,1577,709,1671,791,0.7509
176,5.833,car,1611,633,1688,693,0.5741
176,5.833,car,1509,563,1576,610,0.5689
176,5.833,motorcycle,1425,750,1472,836,0.5333
176,5.833,car,1430,816,1558,934,0.4778
176,5.833,motorcycle,1199,674,1233,730,0.4568
177,5.867,car,1578,707,1672,786,0.7636
177,5.867,car,1513,558,1581,608,0.6688
177,5.867,car,1612,628,1689,690,0.5824
177,5.867,motorcycle,1428,749,1476,832,0.5234
177,5.867,motorcycle,1204,677,1239,728,0.469
177,5.867,motorcycle,1057,739,1120,819,0.4546
177,5.867,car,1436,814,1562,924,0.4513
178,5.9,car,1581,705,1673,781,0.7882
178,5.9,car,1441,808,1565,917,0.6493
178,5.9,motorcycle,1065,750,1127,815,0.5724
178,5.9,car,1613,625,1687,689,0.5613
178,5.9,motorcycle,1210,663,1246,723,0.4673
178,5.9,motorcycle,1429,738,1476,826,0.4549
178,5.9,car,1519,559,1581,605,0.4449
178,5.9,person,1429,738,1476,824,0.4388
178,5.9,motorcycle,1487,614,1519,666,0.4218
179,5.933,car,1582,695,1673,776,0.7755
179,5.933,car,1614,623,1689,685,0.5383
179,5.933,car,1445,799,1569,910,0.5376
179,5.933,motorcycle,1431,735,1478,823,0.4981
179,5.933,motorcycle,1213,659,1251,720,0.4799
179,5.933,motorcycle,1073,753,1132,814,0.4747
179,5.933,motorcycle,1489,613,1520,662,0.4261
180,5.967,car,1585,693,1674,772,0.7478
180,5.967,car,1614,622,1688,682,0.6245
180,5.967,car,1524,553,1587,601,0.5301
180,5.967,car,1451,796,1572,899,0.4925
181,6.0,car,1585,688,1674,765,0.7198
181,6.0,car,1617,621,1687,680,0.6057
181,6.0,motorcycle,1085,746,1144,804,0.465
181,6.0,car,1455,790,1575,894,0.4622
181,6.0,motorcycle,1438,731,1482,814,0.4578
181,6.0,car,1525,539,1587,600,0.417
182,6.033,car,1587,687,1674,762,0.718
182,6.033,car,1617,619,1685,678,0.6157
182,6.033,car,1461,785,1579,881,0.6068
182,6.033,car,1526,549,1589,599,0.566
183,6.067,car,1588,683,1674,757,0.8117
183,6.067,car,1465,780,1582,878,0.7203
183,6.067,car,1617,616,1686,675,0.6196
183,6.067,car,1528,549,1590,597,0.511
184,6.1,car,1590,682,1674,754,0.7002
184,6.1,car,1618,615,1686,672,0.5867
184,6.1,car,1532,547,1591,596,0.5125
184,6.1,motorcycle,1235,651,1273,709,0.4924
184,6.1,motorcycle,1447,720,1488,799,0.4139
184,6.1,motorcycle,1109,735,1160,793,0.4019
185,6.133,car,1591,680,1675,749,0.7588
185,6.133,car,1475,769,1586,864,0.5791
185,6.133,motorcycle,1449,716,1489,796,0.5596
185,6.133,car,1534,547,1595,593,0.5253
185,6.133,motorcycle,1114,730,1168,789,0.5052
185,6.133,car,1618,611,1688,670,0.4951
185,6.133,motorcycle,1236,656,1276,707,0.448
186,6.167,car,1478,764,1591,859,0.772
186,6.167,car,1593,673,1672,744,0.7035
186,6.167,motorcycle,1119,717,1174,785,0.5624
186,6.167,car,1619,608,1688,667,0.5543
186,6.167,car,1537,549,1597,591,0.5226
186,6.167,motorcycle,1450,716,1491,794,0.4903
187,6.2,car,1484,759,1593,852,0.618
187,6.2,car,1594,670,1673,741,0.6069
187,6.2,motorcycle,1128,721,1178,781,0.5497
187,6.2,car,1621,607,1689,666,0.47
187,6.2,motorcycle,1451,714,1492,791,0.4674
187,6.2,car,1539,549,1596,587,0.4111
188,6.233,car,1595,667,1674,735,0.6555
188,6.233,car,1490,755,1597,846,0.5641
188,6.233,motorcycle,1135,714,1186,778,0.5598
188,6.233,motorcycle,1454,709,1494,788,0.5287
188,6.233,car,1540,545,1597,587,0.4753
188,6.233,car,1620,607,1688,665,0.426
189,6.267,car,1597,663,1675,731,0.7444
189,6.267,car,1543,533,1607,586,0.5827
189,6.267,car,1621,603,1687,658,0.5552
189,6.267,car,1495,749,1599,841,0.5069
189,6.267,motorcycle,1139,721,1191,777,0.456
190,6.3,car,1497,741,1600,835,0.7707
190,6.3,car,1596,662,1675,730,0.7307
190,6.3,car,1545,538,1605,586,0.6801
190,6.3,motorcycle,1459,706,1499,779,0.6094
190,6.3,car,1621,602,1689,657,0.6023
190,6.3,motorcycle,1145,701,1195,771,0.5722
191,6.333,car,1597,660,1676,726,0.7167
191,6.333,car,1499,740,1602,828,0.7017
191,6.333,car,1547,540,1607,585,0.6259
191,6.333,car,1621,602,1689,656,0.6052
191,6.333,motorcycle,1150,707,1200,770,0.5203
191,6.333,motorcycle,1462,701,1500,776,0.4865
192,6.367,car,1503,739,1605,824,0.7426
192,6.367,motorcycle,1156,705,1205,766,0.61
192,6.367,car,1598,657,1674,721,0.6039
192,6.367,car,1548,530,1607,582,0.6034
192,6.367,car,1623,599,1687,656,0.5136
192,6.367,motorcycle,1463,700,1502,770,0.459
193,6.4,car,1510,734,1606,817,0.6827
193,6.4,car,1599,652,1673,717,0.6297
193,6.4,motorcycle,1161,703,1210,762,0.6152
193,6.4,motorcycle,1463,700,1500,769,0.5001
193,6.4,car,1550,532,1612,579,0.4334
193,6.4,car,1623,599,1689,654,0.4323
194,6.433,car,1514,732,1608,811,0.6985
194,6.433,car,1602,651,1675,715,0.668
194,6.433,car,1553,533,1611,577,0.6614
194,6.433,motorcycle,1167,705,1214,759,0.6365
194,6.433,car,1624,599,1686,648,0.5458
194,6.433,motorcycle,1467,701,1503,765,0.4641
195,6.467,car,1516,726,1612,807,0.7023
195,6.467,car,1604,648,1678,710,0.6405
195,6.467,car,1554,526,1612,577,0.64
195,6.467,car,1624,594,1687,647,0.5785
195,6.467,motorcycle,1171,701,1223,757,0.5221
195,6.467,motorcycle,1468,691,1504,762,0.4701
196,6.5,car,1520,723,1611,801,0.7424
196,6.5,car,1556,532,1612,575,0.6821
196,6.5,car,1603,645,1677,707,0.6054
196,6.5,motorcycle,1177,709,1225,753,0.5028
196,6.5,car,1625,592,1689,645,0.4797
